human_ensembl_gene_id,human_accession,mouse_ensembl_gene_id,RNA-Seq,STD_rna,Proteomics,STD_prot,outlier,cluster
ENSG00000163882,P52434,ENSMUSG00000021018,244.09351731477852,91.5629489839453,72.98333333333333,16.48725770607916,1,4
ENSG00000165898,Q86U28,ENSMUSG00000021241,727.0486277465969,215.58162219141792,14.983333333333336,3.7880953877465475,1,0
ENSG00000167536,Q6UX07,ENSMUSG00000020834,77.52394125735877,10.67668292689703,33.516666666666666,7.0683567161446135,1,4
ENSG00000167881,Q9UHB9,ENSMUSG00000020780,870.5446227583499,247.35131361760557,50.71666666666667,12.507504414017479,1,0
ENSG00000095380,Q9NR45,ENSMUSG00000028334,261.00100494771715,72.72595339435998,30.433333333333334,5.236283669423066,1,4
ENSG00000109534,Q9NY12,ENSMUSG00000028010,80.55987394417038,14.625602503135827,35.03333333333333,8.891943919451283,1,4
ENSG00000116586,Q9Y2Q5,ENSMUSG00000028062,1142.8793310005362,160.11598740040216,28.25,5.087533783671612,1,0
ENSG00000116791,Q08257,ENSMUSG00000028199,1571.7115364678184,364.15015824234774,48.0,8.82519121605872,1,0
ENSG00000117114,O95490,ENSMUSG00000028184,789.4380039060173,363.8454986990032,212.79999999999998,87.50362278214543,1,0
ENSG00000117528,P28288,ENSMUSG00000028127,7978.3001933955275,1057.723041393704,110.75,24.176165949132635,1,3
ENSG00000118473,Q9BQI5,ENSMUSG00000028524,5.8834455545550215,5.403264889445374,65.93333333333334,6.943102092484792,1,4
ENSG00000119318,P54727,ENSMUSG00000028426,3656.978595968667,2263.074921748925,79.39999999999999,19.448598921259084,1,1
ENSG00000119471,Q6YN16,ENSMUSG00000028383,1326.2329969004843,536.492680609864,28.183333333333334,4.156641272309493,1,0
ENSG00000122692,Q2TAY7,ENSMUSG00000028409,866.5830692638424,137.4712366304442,101.75,22.674721607993337,1,0
ENSG00000122705,P09496,ENSMUSG00000028478,1808.8141820689816,218.2891648116492,132.11666666666665,49.36547038838653,1,2
ENSG00000122729,P21399,ENSMUSG00000028405,4088.279344589542,1128.9762451595402,137.4,8.397380543955359,1,1
ENSG00000131781,P49326,ENSMUSG00000028088,7203.246554865108,1219.798590965391,121.13333333333334,36.60091073548125,1,3
ENSG00000132423,Q9NZJ6,ENSMUSG00000028247,391.72453776612747,107.24965051924435,13.466666666666667,3.248794648275983,1,4
ENSG00000136938,Q92688,ENSMUSG00000028333,1246.5561991586317,157.26164665170754,96.28333333333335,25.880990449877817,1,0
ENSG00000137078,Q9Y3P8,ENSMUSG00000028460,2.8904326274347185,1.8867355391342608,132.73333333333332,57.44000928505032,1,4
ENSG00000137100,O75935,ENSMUSG00000028447,526.6764843682773,117.11185389681866,41.51666666666666,9.397747957179243,1,4
ENSG00000004777,O14559,ENSMUSG00000036882,37.63679646410606,20.10860831218347,112.39999999999999,15.948918458629102,1,4
ENSG00000033178,A0AVT1,ENSMUSG00000035898,199.4153147825788,46.53425536256158,34.833333333333336,7.537019746999917,1,4
ENSG00000075234,Q5R3I4,ENSMUSG00000035944,2281.035852549918,335.77795180503074,44.61666666666667,7.132297432571547,1,2
ENSG00000080345,Q5UIP0,ENSMUSG00000036202,304.72842029415716,70.75206982324654,211.48333333333335,18.948183730021903,1,4
ENSG00000100241,O95248,ENSMUSG00000036529,978.8494027634569,286.96050027560153,36.4,14.554724318928203,1,0
ENSG00000100823,P27695,ENSMUSG00000035960,284.275402292445,101.97867311934705,32.91666666666667,7.140144723089768,1,4
ENSG00000102189,Q15075,ENSMUSG00000036499,835.1515158900243,207.06187319813276,52.900000000000006,13.048678093967983,1,0
ENSG00000176658,O94832,ENSMUSG00000035441,305.3319425321707,171.63549347734747,35.25000000000001,7.4454684204554935,1,4
ENSG00000197635,P27487,ENSMUSG00000035000,2612.0917842316535,498.8541477298836,81.78333333333333,20.314370939476976,1,2
ENSG00000198355,Q86V86,ENSMUSG00000035828,1510.2217114970815,488.4031226342532,36.28333333333334,6.673055272262226,1,0
ENSG00000213741,P62273,ENSMUSG00000034892,3758.772972556713,1412.7683066431746,73.01666666666667,20.340935737243424,1,1
ENSG00000213965,A8MXV4,ENSMUSG00000034875,1093.755035639691,263.32140103442157,51.36666666666667,10.436793888290916,1,0
ENSG00000149313,Q9NRN7,ENSMUSG00000025894,492.1155634950638,83.2990046676288,27.916666666666668,5.182824197931728,1,4
ENSG00000150093,P05556,ENSMUSG00000025809,2471.3509061576365,789.5552364352568,34.150000000000006,8.355297720608167,1,2
ENSG00000151689,P49441,ENSMUSG00000026102,306.976247125348,58.71463937210131,25.8,4.483748431836915,1,4
ENSG00000156261,P50990,ENSMUSG00000025613,2088.5741566219617,309.32922444993915,168.26666666666668,34.38067286524025,1,2
ENSG00000158417,O60841,ENSMUSG00000026083,2365.0737788023603,404.7439516355453,21.650000000000002,3.6170429911738675,1,2
ENSG00000158623,Q9UBF2,ENSMUSG00000025607,486.2887834924733,190.40639961112356,62.13333333333333,14.85996859574968,1,4
ENSG00000164070,O95757,ENSMUSG00000025757,498.4075685287558,319.27408514295496,37.88333333333333,5.479933089615847,1,4
ENSG00000165629,P36542,ENSMUSG00000025781,6121.834496253054,1278.0988267591306,153.5,17.762207070068744,1,3
ENSG00000165704,P00492,ENSMUSG00000025630,944.6062171962835,211.47324009061165,48.866666666666674,4.7229934010822685,1,0
ENSG00000173166,Q70E73,ENSMUSG00000026014,2536.5118068797715,703.5568842976102,19.45,5.031003875967499,1,2
ENSG00000173744,P52594,ENSMUSG00000026159,382.64590327198556,132.42524886521971,15.1,5.084879546262625,1,4
ENSG00000177082,Q6P4I2,ENSMUSG00000025722,262.7818726952608,42.60662399194455,46.4,9.12666423179904,1,4
ENSG00000177156,P37837,ENSMUSG00000025503,1697.3065472637018,140.82231873916342,79.48333333333333,14.016335707547341,1,0
ENSG00000141068,Q8IVT5,ENSMUSG00000018334,67.05295626814166,67.92231777235014,55.31666666666667,11.124282748414238,1,4
ENSG00000142507,P28072,ENSMUSG00000018286,2750.636285451413,547.1258884590445,69.46666666666665,15.027663380135538,1,2
ENSG00000145907,Q13283,ENSMUSG00000018583,1116.879287096085,245.37470153605133,57.416666666666664,13.161218282008193,1,0
ENSG00000148814,Q9C0I9,ENSMUSG00000015980,11.408476835015989,8.90435682175003,112.0,25.578350220450105,1,4
ENSG00000154265,Q8WWZ7,ENSMUSG00000018800,118.1724142946585,43.313858237865254,28.299999999999997,7.152901509177936,1,4
ENSG00000158470,O43286,ENSMUSG00000017929,494.7396791932383,65.87235278500607,190.79999999999998,12.383537459062335,1,4
ENSG00000158545,Q86VM9,ENSMUSG00000017478,1036.7045038653066,153.36237878116967,72.78333333333333,22.495103170838462,1,0
ENSG00000160551,Q7L7X3,ENSMUSG00000017291,1086.7812745679364,284.33498902928125,193.06666666666663,47.863458574017265,1,0
ENSG00000162889,P49137,ENSMUSG00000016528,1538.8020461731285,644.4766106784778,127.60000000000001,28.834909398158334,1,0
ENSG00000166582,Q7Z7K6,ENSMUSG00000018509,444.30689228239294,96.23794744195847,78.78333333333332,18.3098243210214,1,4
ENSG00000167193,P46108,ENSMUSG00000017776,1268.978915841556,359.45566819909527,82.48333333333333,26.389044443985973,1,0
ENSG00000170004,Q12873,ENSMUSG00000018474,4329.915582380324,2588.312305419127,24.3,7.66498532288223,1,1
ENSG00000171824,Q01780,ENSMUSG00000017264,420.0499065664987,53.730100966881224,29.25,5.3215599216771015,1,4
ENSG00000174238,Q00169,ENSMUSG00000017781,964.8352064998603,219.79888658591943,47.633333333333326,8.574535944683344,1,0
ENSG00000185379,O75771,ENSMUSG00000018841,227.55664518582486,25.116793336738652,16.316666666666666,9.641040746032903,1,4
ENSG00000187045,Q8IU80,ENSMUSG00000016942,7305.109714317037,2112.313208971169,34.98333333333333,4.6516305384957946,1,3
ENSG00000197102,Q14204,ENSMUSG00000018707,3398.595121110738,1063.9107659467281,195.66666666666666,42.94357538289827,1,1
ENSG00000119912,P14735,ENSMUSG00000056999,2543.0028871180616,1123.3711436421802,93.61666666666666,21.196925877746203,1,2
ENSG00000120333,O60783,ENSMUSG00000058267,603.7555855396707,160.60797891883223,66.21666666666668,8.658040578945485,1,4
ENSG00000129116,Q8WX93,ENSMUSG00000058056,1164.2982104932769,384.2769984031247,84.83333333333333,16.074285883567793,1,0
ENSG00000136754,Q8IZP0,ENSMUSG00000058835,863.309242984123,244.31826664234254,12.933333333333332,2.9574764017091777,1,0
ENSG00000137267,Q13885,ENSMUSG00000058672,2482.1483032720434,1950.1923466429134,59.800000000000004,10.357026600332743,1,2
ENSG00000138594,Q9NYL9,ENSMUSG00000058587,438.1141332715975,206.11061620840255,10.366666666666665,8.377509574250968,1,4
ENSG00000143549,P06753,ENSMUSG00000058126,12.630410082692057,9.291096434624166,21.25,5.935907681222815,1,4
ENSG00000144713,P62910,ENSMUSG00000057841,7456.414404587392,3024.678583137157,134.38333333333333,19.68973505831571,1,3
ENSG00000156482,P62888,ENSMUSG00000058600,2996.10027024481,867.7631079886447,155.26666666666668,27.758722352922995,1,2
ENSG00000162959,Q9Y316,ENSMUSG00000058704,529.63781694481,113.73545650036249,51.76666666666667,6.087911519286944,1,4
ENSG00000163064,Q05925,ENSMUSG00000058665,1.4913199084787585,3.6529728190270667,68.9,14.59465655642503,1,4
ENSG00000164163,P61221,ENSMUSG00000058355,1302.870992808605,288.0892658452752,25.583333333333332,5.44000612744753,1,0
ENSG00000172115,P99999,ENSMUSG00000058927,1721.134664917823,549.8799215721245,217.81666666666663,62.22528157161417,1,0
ENSG00000172115,P99999,ENSMUSG00000063694,1288.206159362384,533.9602924722345,217.81666666666663,62.22528157161417,1,0
ENSG00000172809,P63173,ENSMUSG00000057322,3277.929996647808,1704.3833611546356,111.98333333333333,28.59653242382137,1,1
ENSG00000172893,Q9UBM7,ENSMUSG00000058454,1925.1492094764935,534.0958395839704,101.53333333333335,26.00658890871055,1,2
ENSG00000181163,P06748,ENSMUSG00000057113,2761.467632528605,588.5968646500413,35.949999999999996,8.834194926534053,1,2
ENSG00000100804,P28074,ENSMUSG00000022193,1524.4350510182849,221.46361850205216,97.58333333333333,15.396417332180457,1,0
ENSG00000100813,Q9UKV3,ENSMUSG00000022185,1973.3028417590315,844.4439185500206,66.95,16.240535705450114,1,2
ENSG00000100836,Q86U42,ENSMUSG00000022194,2241.8769339784976,966.2609012849002,67.61666666666666,16.872393625880907,1,2
ENSG00000102580,Q13217,ENSMUSG00000022136,3706.549566818052,1193.0877888746072,102.28333333333332,26.029707387265546,1,1
ENSG00000102753,O00505,ENSMUSG00000021929,696.4368810269201,334.46786892111373,125.16666666666667,23.012836997351428,1,4
ENSG00000102805,O75503,ENSMUSG00000022125,541.5439343861176,181.53462968511346,103.68333333333334,11.061720782349674,1,4
ENSG00000104375,Q13188,ENSMUSG00000022329,171.25969387836585,53.26491617786093,30.316666666666666,7.083337254900874,1,4
ENSG00000104408,P60228,ENSMUSG00000022336,1871.8418263768717,318.77829148605156,105.10000000000001,22.994868992886214,1,2
ENSG00000104412,Q15006,ENSMUSG00000022337,533.5629728782283,121.6822961121592,15.783333333333333,3.445238259782139,1,4
ENSG00000104549,Q14534,ENSMUSG00000022351,1173.5636733498202,714.7840781691203,129.61666666666665,87.24479163059918,1,0
ENSG00000113387,P53999,ENSMUSG00000022205,1191.307659791995,256.6050320803237,72.33333333333333,16.22080967974986,1,0
ENSG00000113407,P26639,ENSMUSG00000022241,2247.5277968270248,931.9104728706504,106.38333333333333,17.447912960198614,1,2
ENSG00000120533,Q9NPA8,ENSMUSG00000022338,1431.6634183465128,460.45997580844073,49.38333333333333,11.452758037550025,1,0
ENSG00000121390,Q8WXF1,ENSMUSG00000021938,119.69729746254882,30.55404207486821,106.56666666666666,24.624351091280896,1,4
ENSG00000129472,Q8WUD1,ENSMUSG00000022159,79.85443301386228,31.780878713123492,25.166666666666668,6.389574842402792,1,4
ENSG00000129562,P61803,ENSMUSG00000022174,1128.0522914670191,97.55803080519435,40.15,6.423005527009921,1,0
ENSG00000130227,Q9UIA9,ENSMUSG00000022100,1002.9995461663678,524.3874045303786,38.01666666666667,5.7045303633749445,1,0
ENSG00000134014,Q9H9T3,ENSMUSG00000022031,336.60465651871834,132.88724366804794,11.883333333333333,3.4043599496332146,1,4
ENSG00000136143,Q9P2R7,ENSMUSG00000022110,2292.018967308988,804.8356657495207,149.76666666666668,25.210368237426973,1,2
ENSG00000136167,P13796,ENSMUSG00000021998,1324.2825903410742,651.5062785196294,108.66666666666667,21.46640786593478,1,0
ENSG00000136986,Q9BUN8,ENSMUSG00000022365,2147.1922333897,331.72698245171733,20.150000000000002,5.719353110273923,1,2
ENSG00000130695,Q6P2H3,ENSMUSG00000037443,1085.149250910592,482.1293622450544,44.46666666666667,9.981115502120323,1,0
ENSG00000131979,P30793,ENSMUSG00000037580,3398.155857216197,514.5764779424234,73.78333333333333,12.489262054527748,1,1
ENSG00000132549,Q7Z7G8,ENSMUSG00000037646,735.8542178954136,145.39455935284607,3.3499999999999996,2.7577164466275352,1,0
ENSG00000132635,Q9H1Q7,ENSMUSG00000037773,506.0493023282243,162.5907343093565,13.0,2.6457513110645907,1,4
ENSG00000134453,Q96I25,ENSMUSG00000037197,866.709187729995,188.72040769818028,61.48333333333333,11.151218169629123,1,0
ENSG00000136731,Q9NYU2,ENSMUSG00000037470,1082.8141214917207,417.1964850283891,28.416666666666668,6.838542729753663,1,0
ENSG00000137975,Q9UQC9,ENSMUSG00000036960,1.272121904129095,3.1160495557340235,17.566666666666666,3.544385231132004,1,4
ENSG00000147119,Q9NS84,ENSMUSG00000037347,15.055155406528792,10.819456608238141,76.53333333333333,13.276545735494103,1,4
ENSG00000150893,Q5SZK8,ENSMUSG00000037016,1.9116530385087802,3.655904529302113,69.01666666666667,29.150054316701823,1,4
ENSG00000151611,Q8IVH4,ENSMUSG00000037022,416.0422910865557,55.04563369660903,33.2,4.440270262044868,1,4
ENSG00000154114,Q5QJ74,ENSMUSG00000037287,1960.2337563393849,628.6224631488651,35.18333333333334,3.324103889271011,1,2
ENSG00000002549,P28838,ENSMUSG00000039682,4674.197594930396,1328.980401333063,101.83333333333333,51.55403637608472,1,1
ENSG00000007923,Q9NVH1,ENSMUSG00000039768,889.0038396216592,127.4539039601097,51.666666666666664,10.065319998224929,1,0
ENSG00000014123,O94874,ENSMUSG00000040359,819.6735450004754,297.38086073610407,80.51666666666667,19.297918713339705,1,0
ENSG00000021776,O60306,ENSMUSG00000040383,348.90140644939765,159.80774873818052,12.933333333333332,3.7227230177205857,1,4
ENSG00000166507,P52849,ENSMUSG00000039308,498.8577375629377,105.51520658125509,34.93333333333334,8.191865884318828,1,4
ENSG00000166825,P15144,ENSMUSG00000039062,2326.855829025712,227.25109031119052,35.0,11.133373253421444,1,2
ENSG00000167085,P35232,ENSMUSG00000038845,1570.9201138189449,302.68317779483834,83.61666666666667,17.66979532045198,1,0
ENSG00000171858,P63220,ENSMUSG00000039001,4428.21313314062,2140.011112188097,131.08333333333331,25.661599066828757,1,1
ENSG00000172331,P07738,ENSMUSG00000038871,294.2594330754717,160.64056937592306,56.01666666666666,7.621395322817647,1,4
ENSG00000173113,Q9UI30,ENSMUSG00000038812,605.0179997299515,137.75463133380097,107.14999999999999,21.34073569490986,1,4
ENSG00000176986,P53992,ENSMUSG00000039367,2198.566114511537,425.4485356030024,161.5,34.26420873156128,1,2
ENSG00000179151,Q96F86,ENSMUSG00000038957,315.75278594671033,50.21483272178051,14.933333333333332,4.107878609047091,1,4
ENSG00000197958,P30050,ENSMUSG00000038900,303.47039438536996,174.16282975768908,80.55,18.09704395750864,1,4
ENSG00000215440,Q8NDH3,ENSMUSG00000039263,1459.9694735756932,247.35265507882076,68.35000000000001,10.794581974305446,1,0
ENSG00000239264,Q8NBS9,ENSMUSG00000038991,3021.47145982563,779.2111614245263,80.71666666666665,19.834456550827568,1,2
ENSG00000242498,Q7Z6K5,ENSMUSG00000039043,128.9134658576687,21.873170591711553,37.81666666666667,5.810134823450027,1,4
ENSG00000288701,Q5JSZ5,ENSMUSG00000039262,1119.012622386099,403.26872111149646,89.73333333333335,17.61052715470683,1,0
ENSG00000145020,P48728,ENSMUSG00000032607,1275.6309584978296,365.7273885721845,168.01666666666665,62.06204691006143,1,0
ENSG00000158092,P16333,ENSMUSG00000032475,303.56219582550665,86.06980383548726,15.383333333333333,2.651351856443551,1,4
ENSG00000158234,Q9NVQ4,ENSMUSG00000032463,124.49257254412935,30.885014793126626,55.550000000000004,11.989120067794802,1,4
ENSG00000160209,O00764,ENSMUSG00000032788,675.5219574975112,308.3048320096713,55.15,6.189264899808376,1,4
ENSG00000163527,Q8TCJ2,ENSMUSG00000032437,1705.69473912547,751.5968831996303,86.61666666666666,26.908245328647247,1,0
ENSG00000163714,O15042,ENSMUSG00000032407,921.5554235899126,195.69756410669538,32.28333333333333,5.868702298350689,1,0
ENSG00000164062,P13798,ENSMUSG00000032590,981.0383503158142,283.9367884215145,12.183333333333332,2.4359118758006555,1,0
ENSG00000166411,P50213,ENSMUSG00000032279,740.9442436137656,260.37774102609393,53.03333333333333,6.142854928017319,1,0
ENSG00000166741,P40261,ENSMUSG00000032271,3617.1787288983683,2615.9810232902832,190.89999999999998,84.3223576520486,1,1
ENSG00000166794,P23284,ENSMUSG00000032383,4928.821790537293,771.23305198532,39.63333333333333,9.186003846432172,1,1
ENSG00000166797,Q9H5X1,ENSMUSG00000032381,976.1659791509702,247.48331777112003,28.900000000000002,4.061526806510084,1,0
ENSG00000168488,Q8WWM7,ENSMUSG00000032637,2415.30869541993,978.0445056383636,36.0,4.186167698504205,1,2
ENSG00000170275,O75718,ENSMUSG00000032431,148.1092173018015,26.333463697539823,215.51666666666665,45.399533771468036,1,4
ENSG00000172053,P47897,ENSMUSG00000032604,780.8607103829189,116.40812808751869,37.916666666666664,4.297635008544427,1,0
ENSG00000172113,O75414,ENSMUSG00000032478,282.8973806784277,52.16558155310296,12.25,2.5430296891699866,1,4
ENSG00000175110,P82650,ENSMUSG00000032459,329.8482634225332,93.64450847011291,17.433333333333334,3.669695718539436,1,4
ENSG00000177971,Q9NV31,ENSMUSG00000032288,604.631874238921,98.59233374557654,35.85,7.382614712959089,1,4
ENSG00000178537,O43772,ENSMUSG00000032602,1861.9237701598852,94.81450850018446,108.5,12.950830089225937,1,2
ENSG00000179335,P49761,ENSMUSG00000032316,1284.4193182379445,454.7124656359616,75.45,36.4517626459956,1,0
ENSG00000182718,P07355,ENSMUSG00000032231,289.5373265834708,147.86340749876692,60.35,10.80643326912261,1,4
ENSG00000128815,Q6ZS81,ENSMUSG00000051506,128.38802267214348,49.824479391072565,24.316666666666666,4.966051416031319,1,4
ENSG00000132305,Q16891,ENSMUSG00000052337,1778.1677213774783,394.3764553959389,228.46666666666667,30.6981215494803,1,2
ENSG00000134287,P61204,ENSMUSG00000051853,928.5993297176542,360.4686149077561,94.16666666666667,27.592076157235194,1,0
ENSG00000136813,Q5VYK3,ENSMUSG00000050812,1753.2674929380516,488.7382950547929,52.68333333333333,12.439359576226853,1,2
ENSG00000148444,Q9UBI1,ENSMUSG00000051154,1253.1329577253366,270.4870186488649,32.36666666666667,4.9870498961476875,1,0
ENSG00000155657,Q8WZ42,ENSMUSG00000051747,2645.4360841271528,6460.277385480298,36.449999999999996,9.143467613547937,1,2
ENSG00000156453,Q08174,ENSMUSG00000051375,2118.8801515115633,675.1951609036182,31.316666666666666,9.961208092729851,1,2
ENSG00000156990,Q6P087,ENSMUSG00000051169,209.93810165776267,58.521388390577144,21.950000000000003,3.446012188022556,1,4
ENSG00000158019,Q9NXR7,ENSMUSG00000052139,351.57804864063434,121.38517763575081,12.866666666666667,4.755488057672595,1,4
ENSG00000159228,P16152,ENSMUSG00000051483,1782.8272637834768,306.0505852521081,152.21666666666667,9.106133464136509,1,2
ENSG00000169564,Q15365,ENSMUSG00000051695,3277.0929499068566,591.2117999243732,88.68333333333334,20.437359581576743,1,1
ENSG00000170027,P61981,ENSMUSG00000051391,1251.588172292491,519.3346487889374,18.0,2.001999000998752,1,0
ENSG00000088038,O75175,ENSMUSG00000035632,780.6786502968075,231.18860774605247,27.516666666666666,4.966051416031319,1,0
ENSG00000092148,Q9ULT8,ENSMUSG00000035247,2290.0123504376566,644.554948804264,43.48333333333333,45.92338910257677,1,2
ENSG00000099864,O75781,ENSMUSG00000035863,55.709278204583114,28.409718112133763,77.75,12.647015458201986,1,4
ENSG00000104904,P54368,ENSMUSG00000035242,8224.596291965563,848.8592067933392,97.48333333333333,5.759658554694602,1,3
ENSG00000105289,O95049,ENSMUSG00000034917,676.0213494152648,340.8116751471027,45.150000000000006,8.523555596111287,1,4
ENSG00000107816,Q9BRK4,ENSMUSG00000035342,315.0063458157875,53.865791612167534,185.85,33.67793045898159,1,4
ENSG00000114670,Q8NG66,ENSMUSG00000035032,0.26411566893220634,0.41649621992664987,44.199999999999996,12.582527568020664,1,4
ENSG00000115183,Q9C0D5,ENSMUSG00000035168,266.6840316277268,57.30931623374311,154.61666666666667,27.425347156721035,1,4
ENSG00000115363,Q9H8M9,ENSMUSG00000035104,1958.8458399700683,428.1180464730102,14.283333333333331,3.481043904731261,1,2
ENSG00000118363,Q15005,ENSMUSG00000035227,1803.4762546897016,399.9784302906883,72.23333333333333,20.34125528738742,1,2
ENSG00000118680,O14950,ENSMUSG00000034868,1082.0874294284015,311.11366200281606,27.099999999999998,5.15829429172086,1,0
ENSG00000120708,Q15582,ENSMUSG00000035493,896.7978465237371,262.00268275596704,92.39999999999999,26.91334241598393,1,0
ENSG00000122140,Q9Y399,ENSMUSG00000035772,666.6427172190388,157.7128452006267,110.43333333333334,9.634452068834362,1,4
ENSG00000126934,P36507,ENSMUSG00000035027,2162.4285992242985,190.68673162546628,41.1,8.965489389877165,1,2
ENSG00000129003,Q709C8,ENSMUSG00000035284,751.3652580771637,206.90430231898335,13.65,2.2687000683210643,1,0
ENSG00000129493,Q86XA9,ENSMUSG00000035181,264.92649371770295,93.68800424196515,128.53333333333333,23.99238768165158,1,4
ENSG00000130307,Q8N6Y0,ENSMUSG00000034911,437.4755197730079,199.6007583740082,39.25,7.095561993246201,1,4
ENSG00000130332,Q9UK45,ENSMUSG00000035215,425.7526568116243,209.18467365133947,54.78333333333334,8.376256124705515,1,4
ENSG00000131462,P23258,ENSMUSG00000035198,459.2067577563448,99.23665671560236,11.283333333333333,2.527778998778704,1,4
ENSG00000173208,Q9UBJ2,ENSMUSG00000055782,1600.5168970203406,677.6158643823959,40.266666666666666,20.98777421897488,1,0
ENSG00000175600,Q9HAC7,ENSMUSG00000055137,554.4549896300133,112.29943970325417,67.73333333333333,7.549481218379623,1,4
ENSG00000175806,Q9UJ68,ENSMUSG00000054733,3072.041664928334,100.98411267699373,41.93333333333333,5.29062063152015,1,2
ENSG00000185101,A1A5B4,ENSMUSG00000054662,3.8143350677677668,4.266673308448609,39.96666666666667,8.584093817443208,1,4
ENSG00000185420,Q9H7B4,ENSMUSG00000055067,92.48821654455092,46.943604542218715,133.0,90.74742971566742,1,4
ENSG00000161653,Q8N159,ENSMUSG00000048217,1334.5138706597834,226.0412453453918,76.56666666666668,12.75847430795182,1,0
ENSG00000162775,Q96T37,ENSMUSG00000048109,373.92489852452263,51.653204866146936,208.80000000000004,41.3928013065074,1,4
ENSG00000162971,A2RUC4,ENSMUSG00000048495,155.5539510245658,86.99426608804104,115.41666666666664,60.71814940087245,1,4
ENSG00000163359,P12111,ENSMUSG00000048126,161.1010343751751,62.99988691352386,73.05,33.73513005755277,1,4
ENSG00000163431,P29536,ENSMUSG00000048096,53.95067155761976,82.73976772186289,19.116666666666667,5.999138827087323,1,4
ENSG00000167244,P01344,ENSMUSG00000048583,27.699416481308564,15.030649819253338,15.983333333333334,5.801178041283223,1,4
ENSG00000168071,A6NC98,ENSMUSG00000047810,80.684811302748,37.859623900618935,106.66666666666667,34.178043634278815,1,4
ENSG00000170500,Q1L5Z9,ENSMUSG00000048814,0.419052335496295,1.0264643974875096,110.60000000000001,69.83795529652913,1,4
ENSG00000171723,Q9NQX3,ENSMUSG00000047454,1349.192613559367,373.58630193860137,20.216666666666665,4.8750042735024,1,0
ENSG00000172840,Q9P2J9,ENSMUSG00000048371,941.1133847510696,152.1534248691505,16.53333333333333,4.382997452276999,1,0
ENSG00000174721,Q8TAT2,ENSMUSG00000047632,29.773615154913063,14.205592232215771,139.33333333333334,22.04673823191691,1,4
ENSG00000175416,P09497,ENSMUSG00000047547,891.337599889574,145.32769637300964,84.48333333333333,19.06897130593747,1,0
ENSG00000175573,Q9H3H3,ENSMUSG00000047423,349.1240063068667,14.267133549592213,99.03333333333332,28.307219338300726,1,4
ENSG00000176182,Q86VE0,ENSMUSG00000048481,48.13266542189365,12.754376425236188,68.18333333333332,37.16748130646825,1,4
ENSG00000177409,Q8IVG5,ENSMUSG00000047735,832.977447114648,195.3922399389379,146.76666666666668,17.309380886290146,1,0
ENSG00000128340,P15153,ENSMUSG00000033220,228.55632897240233,96.67967393588084,69.91666666666667,15.046782601827761,1,4
ENSG00000134970,Q9Y3B3,ENSMUSG00000033184,2280.8177234731697,1698.2487596129192,209.35000000000002,55.00569970466698,1,2
ENSG00000135632,Q6GMV2,ENSMUSG00000033706,280.19437398888215,28.73581754928812,78.05,9.05002762426723,1,4
ENSG00000135636,O75923,ENSMUSG00000033788,110.21602860544236,33.4797571555288,43.6,5.603213363776182,1,4
ENSG00000135913,Q86T82,ENSMUSG00000033364,170.89608823595032,41.54019018039807,160.33333333333334,51.36869344909083,1,4
ENSG00000137547,Q9P015,ENSMUSG00000033845,1667.729690666905,298.4106109568906,57.15,9.640487539538654,1,0
ENSG00000137770,Q05D32,ENSMUSG00000033411,192.77104977301119,18.338939531175935,63.9,14.399444433727295,1,4
ENSG00000144040,Q8TD22,ENSMUSG00000033720,579.2971532673715,157.97455108019625,105.76666666666667,17.198333252576155,1,4
ENSG00000144591,Q96IJ6,ENSMUSG00000033021,642.4789916256551,241.12935772285235,60.5,11.041014446145791,1,4
ENSG00000144824,Q86SQ0,ENSMUSG00000033149,1090.6621971586612,202.2059381039187,26.3,4.798749837197184,1,0
ENSG00000152556,P08237,ENSMUSG00000033065,839.8177398235931,1387.933163014504,37.583333333333336,3.6641051658852075,1,0
ENSG00000155304,P48723,ENSMUSG00000032932,599.0825100669566,381.7810123787911,44.199999999999996,10.024569816206577,1,4
ENSG00000157353,Q8N0W3,ENSMUSG00000033703,203.65273244183348,49.78844954398249,30.233333333333334,4.0172959396423185,1,4
ENSG00000013375,O95394,ENSMUSG00000056131,169.50905180596249,34.54513279545733,17.983333333333334,6.330376502757689,1,4
ENSG00000079308,Q9HBL0,ENSMUSG00000055322,3035.863402649205,596.5298355530628,66.08333333333333,10.223779470756725,1,2
ENSG00000089847,Q8TF21,ENSMUSG00000054708,241.35634088430882,101.42540941031635,26.933333333333334,13.243061076151038,1,4
ENSG00000096696,P15924,ENSMUSG00000054889,1041.8560009077705,651.2572266157346,66.93333333333332,14.215718999286198,1,0
ENSG00000100201,Q92841,ENSMUSG00000055065,5418.976214952419,2067.0565855681875,24.299999999999997,5.199615370390393,1,3
ENSG00000104529,P29692,ENSMUSG00000055762,2085.6945833268915,434.6633144154459,62.900000000000006,8.389040469565035,1,2
ENSG00000105669,O14579,ENSMUSG00000055681,1656.8298056523734,185.4765678606956,140.61666666666667,25.54661751908981,1,0
ENSG00000106263,P55884,ENSMUSG00000056076,1651.80588978441,521.3703598633731,95.89999999999999,21.798165060389834,1,0
ENSG00000107438,O00151,ENSMUSG00000055044,694.9560381058545,397.23468667500964,28.95,7.444662517535635,1,4
ENSG00000107651,Q9Y6Y8,ENSMUSG00000055319,456.0014358066564,188.09283759321795,65.21666666666665,15.774462484239098,1,4
