human_ensembl_gene_id,human_accession,mouse_ensembl_gene_id,MEAN_rna,STD_rna,MEAN_prot,STD_prot
ENSG00000139842,Q13619,ENSMUSG00000031446,1482.6685618029958,353.754803137591,13.657142857142857,3.930588226910039
ENSG00000145147,O94813,ENSMUSG00000031558,6.537459611290283,8.361394490039077,,
ENSG00000147044,O14936,ENSMUSG00000031012,292.9597856079489,104.96095585929372,41.64285714285713,9.143824353601934
ENSG00000147065,P26038,ENSMUSG00000031207,597.6474789718251,344.6973719737594,129.05714285714288,23.460808251412054
ENSG00000147140,Q15233,ENSMUSG00000031311,1741.370977015817,433.2060568663435,101.57142857142857,23.689358671895583
ENSG00000147251,Q5JSL3,ENSMUSG00000031093,43.654293629674804,21.079713123380724,22.142857142857142,7.485955103360144
ENSG00000147274,P38159,ENSMUSG00000031134,485.44581771388323,130.26267420670504,59.50000000000001,15.987495113369073
ENSG00000147383,Q15738,ENSMUSG00000031349,1518.5425300932377,428.7121264099918,,
ENSG00000147471,O94903,ENSMUSG00000031485,1629.8816553371985,244.39245464016952,108.81428571428572,23.182567342109213
ENSG00000147475,O94905,ENSMUSG00000031483,609.3635195522546,258.9861413307905,,
ENSG00000151623,P08235,ENSMUSG00000031618,165.6445084358709,78.18130046275907,323.7571428571428,70.3948354436805
ENSG00000151729,P12235,ENSMUSG00000031633,330.28929524031844,512.928975370374,50.357142857142854,12.588997463771973
ENSG00000154556,O94875,ENSMUSG00000031626,1618.4004434821043,400.24223251957744,114.34285714285714,29.958741470165105
ENSG00000156675,Q6WKZ4,ENSMUSG00000031488,191.3290027411404,83.9506268451179,76.08571428571429,12.18597945337572
ENSG00000157110,Q93062,ENSMUSG00000031586,855.6416133544501,155.84667493393158,178.77142857142854,63.849242080746066
ENSG00000158669,Q86UL3,ENSMUSG00000031545,2031.267428140831,1248.4109489757805,15.728571428571428,5.2791142835751925
ENSG00000160211,P11413,ENSMUSG00000031400,223.17187693017428,215.73981200457925,98.80000000000003,21.947285329473743
ENSG00000164305,P42574,ENSMUSG00000031628,492.2111942669876,92.00833931693555,58.7,12.566887708047155
ENSG00000096070,Q9ULD4,ENSMUSG00000063952,821.3412946113328,236.94760535447605,102.47142857142856,20.877077883467816
ENSG00000105048,P13805,ENSMUSG00000064179,68.05803983726989,68.86380487530458,,
ENSG00000105755,O95571,ENSMUSG00000064254,1825.164655482787,377.3526609352463,42.67142857142857,10.309819637238128
ENSG00000111642,Q14839,ENSMUSG00000063870,2118.325561504487,274.99690136295266,43.07142857142857,8.792366819333365
ENSG00000124299,P12955,ENSMUSG00000063931,691.9698968244281,89.94341149389766,141.95714285714286,22.459434331171177
ENSG00000124615,Q9NZB8,ENSMUSG00000064120,2838.113572236994,588.4398580812406,71.55714285714285,9.842400984661069
ENSG00000125944,O43390,ENSMUSG00000066037,879.4961122688657,163.7462053141579,52.39999999999999,13.869150418584884
ENSG00000127328,Q96QF0,ENSMUSG00000064181,416.61105439113106,140.062951561981,,
ENSG00000127481,Q5T4S7,ENSMUSG00000066036,3943.9299675690004,1200.6042929351572,69.0,15.53855420129771
ENSG00000130159,Q9BQ95,ENSMUSG00000066839,1001.7389977967623,189.9382543122641,53.9,12.256290901682558
ENSG00000133048,P36222,ENSMUSG00000064246,10.109264939673395,7.379144572533411,,
ENSG00000135205,Q8IYE0,ENSMUSG00000064280,0.8038360353755792,1.0140674766976807,82.85714285714286,21.924860861805346
ENSG00000136875,O43172,ENSMUSG00000066148,224.7799636672323,48.617796937903954,12.87142857142857,2.665654569841015
ENSG00000137098,Q99932,ENSMUSG00000066196,16.299695531940944,11.73004600268078,511.81428571428575,85.97705950952711
ENSG00000137497,Q14980,ENSMUSG00000066306,1250.567612683612,219.61297406905766,54.87142857142857,10.886339189662472
ENSG00000138356,Q06278,ENSMUSG00000063558,1103.9732477570146,426.07408385574433,59.1,15.907650151211312
ENSG00000138621,Q96CD2,ENSMUSG00000063849,490.67856023614524,216.00989294125375,12.371428571428572,4.083182698873632
ENSG00000143341,Q96RW7,ENSMUSG00000066842,49.759177974593875,17.982981002158482,87.91428571428571,18.36104831533579
ENSG00000197045,P60983,ENSMUSG00000062014,561.2020457660916,88.94824357721899,,
ENSG00000127774,Q9BV81,ENSMUSG00000047260,1667.444329385013,421.86761098704415,118.82857142857144,36.89036524106324
ENSG00000135486,P09651,ENSMUSG00000046434,1383.3102642888957,159.78578200503642,16.428571428571427,2.3921498599337276
ENSG00000137880,P30047,ENSMUSG00000046814,2077.531787745714,500.70575781695067,79.97142857142856,19.950832420871922
ENSG00000141367,Q00610,ENSMUSG00000047126,2919.2053549588977,1380.8507706203006,334.59999999999997,83.20745158938591
ENSG00000147164,Q9UMY4,ENSMUSG00000046032,195.85798757807987,98.3826237193118,39.142857142857146,8.196718274784761
ENSG00000147669,P53803,ENSMUSG00000045996,279.5367727761126,124.28616061239248,29.8,5.174295443181935
ENSG00000153823,Q7Z2X4,ENSMUSG00000045658,2179.082741390093,263.6139416310049,,
ENSG00000156232,Q8TF30,ENSMUSG00000045795,991.6605956262925,202.20459158501853,,
ENSG00000161267,Q02338,ENSMUSG00000046598,3651.871711482377,909.1617063675297,89.60000000000002,16.556267695347284
ENSG00000164976,Q6NSJ0,ENSMUSG00000046312,680.1645695819201,198.14516504548118,218.28571428571428,39.79691900015329
ENSG00000165478,Q14CZ8,ENSMUSG00000046240,1.506839025049929,1.3157169293473936,16.242857142857144,4.080382801836589
ENSG00000166689,Q6IQ23,ENSMUSG00000045659,215.87761136251024,65.560479824975,29.72857142857143,7.448873356804657
ENSG00000166889,Q86TB9,ENSMUSG00000046139,391.33492332050827,45.48431392224306,105.8714285714286,39.00003052501858
ENSG00000169291,Q5VZ18,ENSMUSG00000046280,52.18577670414099,36.83288792526942,,
ENSG00000169372,P78560,ENSMUSG00000045867,384.16376647354673,65.80298165530749,,
ENSG00000169762,Q6NXT6,ENSMUSG00000046985,1181.1008823815557,281.7575245934592,22.414285714285715,9.511997436821314
ENSG00000092841,P60660,ENSMUSG00000090841,4695.0197019378265,1013.4391708789917,109.25714285714285,25.572176099741505
ENSG00000110700,P62277,ENSMUSG00000090862,2269.373561068091,1024.1904324999466,74.14285714285714,19.906938249670404
ENSG00000112972,Q01581,ENSMUSG00000093930,14861.956264262511,6046.93911262804,,
ENSG00000130487,Q96G42,ENSMUSG00000091680,25.388769985809184,11.676200032373803,86.48571428571428,15.699196218429842
ENSG00000131018,Q8NF91,ENSMUSG00000096054,823.079183703074,391.64977889905396,497.8714285714285,81.43186751892067
ENSG00000131508,P62837,ENSMUSG00000091896,1560.5117041086871,275.5046493185004,81.82857142857142,17.060061966057283
ENSG00000182004,P62304,ENSMUSG00000090553,519.7031231161806,168.9443729102488,33.17142857142857,7.151623192374881
ENSG00000204389,P0DMV8,ENSMUSG00000090877,161.86712736383512,101.3348034527889,111.38571428571427,34.76815729809047
ENSG00000204389,P0DMV8,ENSMUSG00000091971,29.119341999099216,56.02331129152817,111.38571428571427,34.76815729809047
ENSG00000204950,A6NIK2,ENSMUSG00000090291,2.039440432329917,4.402243339760138,51.28571428571428,20.719027371913363
ENSG00000213463,P57105,ENSMUSG00000090935,1229.7734948567597,99.32075976146008,66.72857142857143,26.934842013379512
ENSG00000244474,P22310,ENSMUSG00000089943,2821.7924239629356,507.7578822468721,41.98571428571428,17.908697009314455
ENSG00000244474,P22310,ENSMUSG00000090171,38.531982127635736,45.82529608702799,41.98571428571428,17.908697009314455
ENSG00000146223,Q6DKI1,ENSMUSG00000063888,1183.5860074649372,269.4621641767137,523.3857142857142,166.48094414047742
ENSG00000147526,O75410,ENSMUSG00000065954,785.530823645829,287.6619391387417,37.671428571428564,5.697284231899231
ENSG00000151849,Q9HC77,ENSMUSG00000064128,113.06716380819095,23.879010071048416,46.2,6.439979296032971
ENSG00000154473,O43684,ENSMUSG00000066979,411.3169382140039,64.5539842457763,84.88571428571427,16.1358223188272
ENSG00000171903,Q9HBI6,ENSMUSG00000028712,173.42537234921298,86.70297707520125,53.65714285714285,18.412754378677946
ENSG00000171903,Q9HBI6,ENSMUSG00000063929,222.6424685700986,190.65625708948988,53.65714285714285,18.412754378677946
ENSG00000171903,Q9HBI6,ENSMUSG00000066072,9442.883041190906,3548.257122057421,53.65714285714285,18.412754378677946
ENSG00000173171,Q13505,ENSMUSG00000064068,684.2182860863259,106.23698599422842,112.61428571428571,32.00481362604843
ENSG00000177479,O95376,ENSMUSG00000064145,659.9031166156398,69.37020609171253,22.342857142857138,5.362790673662716
ENSG00000183248,Q9H6K5,ENSMUSG00000064125,24.685819830853777,16.42095625142189,,
ENSG00000198727,P00156,ENSMUSG00000064370,1191941.0003691507,657447.570933717,40.51428571428572,24.76902827938072
ENSG00000132471,Q969T9,ENSMUSG00000034341,2125.696474413453,498.66892977026004,45.92857142857143,12.323786523861662
ENSG00000135677,P15586,ENSMUSG00000034707,2558.6920302906296,614.6513848242656,13.77142857142857,3.468772254325866
ENSG00000136051,Q2M389,ENSMUSG00000034560,413.4279050222568,74.54011333360981,32.32857142857143,7.9870132685742385
ENSG00000138166,Q16690,ENSMUSG00000034765,33.278814055292024,34.539026023516335,39.1,17.559802580515154
ENSG00000141540,Q9BSA4,ENSMUSG00000034714,1188.0664940632737,344.9635550676599,56.15714285714286,17.866062534206872
ENSG00000141837,O00555,ENSMUSG00000034656,19.892145063538663,10.486552762265289,10.985714285714286,4.1054551397819345
ENSG00000147162,O15294,ENSMUSG00000034160,2178.556161064173,943.2378455676568,18.95714285714286,3.670993118515816
ENSG00000147457,Q8WUX9,ENSMUSG00000034190,598.3988747932253,160.01335924688632,13.257142857142856,2.231484664864137
ENSG00000149115,Q9C0C2,ENSMUSG00000033955,950.544208833038,185.8143034275588,,
ENSG00000149476,Q3LXA3,ENSMUSG00000034371,9475.62370057691,4789.003244630873,196.44285714285712,41.863383250077355
ENSG00000152503,Q9NQ86,ENSMUSG00000033949,8.03307607413827,6.7157516281084275,37.65714285714286,10.974949831754303
ENSG00000155974,Q9Y3R0,ENSMUSG00000034813,0.6788237985023143,1.1605853816513736,16.514285714285712,5.414310843012424
ENSG00000157077,O95405,ENSMUSG00000034557,348.5126858863944,183.28566911594316,62.11428571428571,14.163618719737384
ENSG00000159588,Q96LX7,ENSMUSG00000034035,94.61422522226641,31.48218081109291,63.91428571428571,14.426991898455315
ENSG00000159650,Q96N76,ENSMUSG00000034456,13229.556726148916,2175.6450634833127,46.51428571428571,11.919092327218626
ENSG00000160584,Q9Y2K2,ENSMUSG00000034135,1086.3305600415194,165.60746430617448,,
ENSG00000161547,Q01130,ENSMUSG00000034120,3722.9341356838004,1222.3091848164145,138.55714285714288,28.471380785088805
ENSG00000162869,Q6ZMI0,ENSMUSG00000034709,416.8426586065858,53.64049073303932,,
ENSG00000163389,Q8NBL1,ENSMUSG00000034064,216.25626352885956,53.58735501736491,74.01428571428572,20.52408573452409
ENSG00000164116,Q02108,ENSMUSG00000033910,140.70539241170061,64.3138794884007,13.457142857142857,4.243370179019323
ENSG00000166226,P78371,ENSMUSG00000034024,1647.1605664594601,152.4839663181423,80.95714285714287,15.71335495079023
ENSG00000167880,Q92817,ENSMUSG00000034282,12.423188101028021,6.511859464430588,16.499999999999996,5.617235381692077
ENSG00000004478,Q02790,ENSMUSG00000030357,3259.8682690738706,781.4692429238266,128.12857142857143,27.129609549083348
ENSG00000011105,O75954,ENSMUSG00000030352,569.1373572765817,319.6981525311025,20.11428571428571,5.974788300692772
ENSG00000013275,P43686,ENSMUSG00000030603,2036.4665088083057,520.904147187496,,
ENSG00000013364,Q14764,ENSMUSG00000030681,726.152596473266,144.9399732157134,37.89999999999999,10.749108490164817
ENSG00000058600,Q9NVU0,ENSMUSG00000030880,229.40624584914443,40.02065831698807,,
ENSG00000063244,P26368,ENSMUSG00000030435,1848.2671491425656,401.6411570137107,121.24285714285713,28.414717849667113
ENSG00000065150,O00410,ENSMUSG00000030662,727.8185263894237,252.97222953300343,25.342857142857145,6.354488477409005
ENSG00000065154,P04181,ENSMUSG00000030934,25535.684361292555,6064.779578440799,117.58571428571429,19.867010223938962
ENSG00000083807,Q9Y2P5,ENSMUSG00000030382,17209.18911205656,5647.329228029076,92.7,30.690117844891592
ENSG00000087076,Q9BPX1,ENSMUSG00000030825,0.5108554252854516,0.8227573441388054,50.55714285714286,29.489594613629233
ENSG00000089280,P35637,ENSMUSG00000030795,2319.917146752353,183.59385319413553,,
ENSG00000089818,Q8NC96,ENSMUSG00000030327,637.9942040942607,36.96175488186202,81.87142857142858,15.16462047944868
ENSG00000090372,Q9NRL3,ENSMUSG00000030374,801.1377234720372,185.69439664037023,37.957142857142856,8.240521250272367
ENSG00000091262,O95255,ENSMUSG00000030834,5876.02648181148,2054.255478026479,47.21428571428571,23.21374797911994
ENSG00000099341,P48556,ENSMUSG00000030591,1794.2342911789303,196.46972071764097,127.2142857142857,23.302748662724216
ENSG00000102879,P31146,ENSMUSG00000030707,299.05868582804476,78.33981706015962,28.057142857142857,5.823474662334949
ENSG00000102886,Q7L5L3,ENSMUSG00000030703,15.789307456211718,10.641507162765635,,
ENSG00000103356,Q5JPH6,ENSMUSG00000030871,204.1414450988697,50.963868283297934,30.628571428571433,5.730536416344251
ENSG00000103485,Q15274,ENSMUSG00000030674,2730.9726453251506,492.2853416211837,87.97142857142858,22.372581007840402
ENSG00000103502,O14735,ENSMUSG00000030682,671.169626673136,139.50694336749203,46.714285714285715,14.048301032678717
ENSG00000103549,O75150,ENSMUSG00000030816,690.4920544310029,112.40474880011794,130.77142857142857,64.51908540077409
ENSG00000103876,P16930,ENSMUSG00000030630,13489.520212622641,1903.7186788646688,135.2,25.539577130406837
ENSG00000104067,Q07157,ENSMUSG00000030516,674.9679089489081,240.75962940445905,57.95714285714286,12.378591349968856
ENSG00000104805,Q02818,ENSMUSG00000030824,2990.821139541034,1607.6553561359867,36.54285714285714,9.751214820533411
ENSG00000104879,P06732,ENSMUSG00000030399,386.1723063746099,1001.9740482181885,37.0,21.638776921690067
ENSG00000105185,O14737,ENSMUSG00000030417,707.5174481819793,277.48724623005234,24.9,6.5934310744356255
ENSG00000105357,Q7Z406,ENSMUSG00000030739,384.3451604518793,92.61199753311995,22.75714285714286,4.302656986427937
ENSG00000185164,Q5JPE7,ENSMUSG00000030835,636.0963325193555,251.82449068494589,35.54285714285714,11.607448347628223
ENSG00000006125,P63010,ENSMUSG00000035152,950.6337680930507,331.9068003615411,32.17142857142857,7.31088555641843
ENSG00000006638,P21731,ENSMUSG00000034881,45.10896136089883,30.900259459081024,102.24285714285715,18.34574039051546
ENSG00000063245,Q9Y6I3,ENSMUSG00000035203,3546.284610057726,653.6172434742911,78.64285714285714,18.74218567322189
ENSG00000170509,Q7Z5P4,ENSMUSG00000034528,5485.33820601435,1107.4113671947691,59.614285714285714,17.01131276253429
ENSG00000170860,P62310,ENSMUSG00000034192,139.95286639005866,33.25756153326594,40.728571428571435,6.89437313701405
ENSG00000173992,O14618,ENSMUSG00000034108,2995.1623868078555,635.5870816972608,55.628571428571426,9.797910370025212
ENSG00000177303,Q8WXE0,ENSMUSG00000034471,334.9618400150004,92.65296477898272,59.54285714285714,9.526779298877656
ENSG00000178896,Q9NPD3,ENSMUSG00000034259,459.5571919268056,124.30703265809422,,
ENSG00000180104,O60645,ENSMUSG00000034152,435.93399586097064,44.932709281781925,30.714285714285715,5.844492727183023
ENSG00000184117,Q9BPW8,ENSMUSG00000034285,5120.8846314264865,811.9380119736725,65.32857142857142,13.674881387141202
ENSG00000184182,Q969M7,ENSMUSG00000034343,661.8154897112914,66.3197383578103,26.6,4.83735464897913
ENSG00000198561,O60716,ENSMUSG00000034101,1796.997322542677,667.4333806027638,76.4,17.500857121866918
ENSG00000205302,O60749,ENSMUSG00000034484,925.9681305131196,109.02126025117246,35.72857142857143,8.621429557738534
ENSG00000205937,Q15287,ENSMUSG00000034681,594.1411721539129,79.69198316218406,22.814285714285713,5.602210448096529
ENSG00000214357,A8MQ27,ENSMUSG00000034413,31.406050898554295,46.67715858085368,,
ENSG00000254999,Q8WUW1,ENSMUSG00000033940,1262.099591458953,281.9417694739715,110.95714285714287,19.32898144780329
ENSG00000278535,Q6UWP2,ENSMUSG00000034449,362.8826506762695,59.053498282551544,28.757142857142856,3.851344848602516
ENSG00000014216,P07384,ENSMUSG00000024942,374.06316137753873,118.75521963641977,18.971428571428568,5.007898523237829
ENSG00000023839,Q92887,ENSMUSG00000025194,10498.729594272,3187.2371095244193,333.4,54.09525549127822
ENSG00000055950,Q8N983,ENSMUSG00000025208,710.0897584477794,84.15229993004306,41.42857142857143,6.44585507276169
ENSG00000065613,Q9H2G2,ENSMUSG00000025060,898.8554300876195,262.4307921436253,31.871428571428567,8.490134330644064
ENSG00000072506,Q99714,ENSMUSG00000025260,2526.450818133534,526.7759253345677,,
ENSG00000074201,P54105,ENSMUSG00000025439,514.0716641958817,113.05432042717452,25.057142857142857,4.602483801476888
ENSG00000077147,Q9HD45,ENSMUSG00000025016,2653.698649772522,661.3301675731481,32.98571428571429,12.92122653768191
ENSG00000086758,Q7Z6Z7,ENSMUSG00000025261,4001.663361563831,878.0642430255401,83.55714285714286,16.01997265320774
ENSG00000091656,Q86UP3,ENSMUSG00000025255,990.4801230570453,423.6581736371753,67.81428571428572,45.44048960165477
ENSG00000171720,O15379,ENSMUSG00000024454,935.494115616477,211.31997084411742,14.271428571428572,4.471656771903931
ENSG00000172663,Q9H6X4,ENSMUSG00000024845,1225.4088720127927,181.09413392481198,18.62857142857143,2.7650884770137623
ENSG00000172725,Q9BR76,ENSMUSG00000024835,1383.8923543887086,263.62527977197306,120.35714285714286,20.602010997542372
ENSG00000173020,P25098,ENSMUSG00000024858,892.7311027491695,176.59851851203402,9.099999999999998,1.9621416870348585
ENSG00000178445,P23378,ENSMUSG00000024827,4205.594536478819,1546.7013544279812,74.74285714285713,14.305227149875106
ENSG00000204227,Q06587,ENSMUSG00000024325,509.6513856281699,102.89224828764266,10.885714285714286,3.997260966974165
ENSG00000204248,P13942,ENSMUSG00000024330,30.931528219696172,29.46077106946009,183.58571428571426,34.029126179956904
ENSG00000204435,P67870,ENSMUSG00000024387,1754.7774912351972,212.67707147782448,28.88571428571429,10.318176287734277
ENSG00000204463,P46379,ENSMUSG00000024392,2191.642040184812,451.3574691874587,39.785714285714285,9.708832503006144
ENSG00000204469,P48634,ENSMUSG00000024393,2935.5383127234213,592.1156856956275,,
ENSG00000223501,Q8N1B4,ENSMUSG00000024319,740.2940150536054,228.66733184673757,15.400000000000002,3.3401596768218536
ENSG00000234127,Q12899,ENSMUSG00000024457,1100.0754064492944,161.9020034417706,,
ENSG00000117791,Q969Z3,ENSMUSG00000073481,10504.166859437866,2161.9662477195843,103.78571428571429,47.390731462717774
ENSG00000137561,P49638,ENSMUSG00000073988,8289.275867954566,1861.7977551454062,57.871428571428574,9.96890403299418
ENSG00000138660,Q63HQ0,ENSMUSG00000074238,402.8987377914554,55.46936469485427,107.78571428571429,30.367824451296507
ENSG00000140043,Q8N8N7,ENSMUSG00000072946,1188.5550786170247,368.7699574594111,24.54285714285714,6.062138550835324
ENSG00000142541,P40429,ENSMUSG00000074129,15866.9778339703,7565.9342695502655,103.72857142857143,19.824119508460253
ENSG00000144426,Q6ZS30,ENSMUSG00000073664,371.24647690734673,108.8469151234545,47.528571428571425,11.2488094608147
ENSG00000160131,Q3ZAQ7,ENSMUSG00000073131,723.032218685118,133.611990280093,14.457142857142856,7.768710133790367
ENSG00000168899,O95183,ENSMUSG00000073002,226.23483849063743,32.936161281479514,171.44285714285712,44.124930864643
ENSG00000170748,O75526,ENSMUSG00000073894,6.764967050849184,6.332765420171068,10.442857142857141,2.681328739547579
ENSG00000173517,Q9H792,ENSMUSG00000074305,352.11761949065266,124.11027875465679,77.54285714285713,29.934865800203454
ENSG00000176531,Q6NSJ2,ENSMUSG00000074277,175.00607791170228,21.013075812475694,105.88571428571429,15.889139747159437
ENSG00000177105,P84095,ENSMUSG00000073982,361.92814552490046,96.07218100258689,36.971428571428575,13.52266175545262
ENSG00000178952,P49411,ENSMUSG00000073838,1626.6988672419789,332.52488355235573,94.3,16.25730604989646
ENSG00000248144,P00326,ENSMUSG00000074207,42846.6386461387,3434.9232745960717,21.2,28.314013020646385
ENSG00000123737,Q06265,ENSMUSG00000027714,278.25185209240595,77.52703459628283,13.514285714285714,2.9197194907665196
ENSG00000124253,P35558,ENSMUSG00000027513,60143.45661373694,30297.434851208538,107.95714285714287,30.70113228872062
ENSG00000125835,P14678,ENSMUSG00000027404,690.2676611962952,273.36906198242707,128.9142857142857,25.63542006491725
ENSG00000125844,Q9P2E9,ENSMUSG00000027422,8474.421556795389,2432.079097485083,119.52857142857144,36.15935629431264
ENSG00000125970,Q9UKM9,ENSMUSG00000027593,957.3153238371851,224.45140359453958,,
ENSG00000131051,Q14498,ENSMUSG00000027620,3539.782999841266,1446.0143783124936,126.54285714285713,23.90682309459353
ENSG00000131069,Q9NR19,ENSMUSG00000027605,6127.421886871306,1632.502007231087,32.91428571428572,9.778109662477128
ENSG00000132792,Q8WYA6,ENSMUSG00000027649,242.44388521771998,38.89558128436587,,
ENSG00000133731,P29218,ENSMUSG00000027531,1546.4175439746455,304.0860712933777,300.42857142857144,57.082417441383654
ENSG00000134240,P54868,ENSMUSG00000027875,41344.1863036699,9752.80548865906,115.45714285714287,27.18393257930483
ENSG00000134250,Q04721,ENSMUSG00000027878,875.5641248948647,286.0925475765737,,
ENSG00000136518,O96019,ENSMUSG00000027671,359.2382665382048,121.9941374750868,14.457142857142857,4.571235114954216
ENSG00000138796,Q16836,ENSMUSG00000027984,7091.893090292749,1284.4315723214174,84.31428571428572,11.040143201279678
ENSG00000143624,Q68E01,ENSMUSG00000027933,520.5794705130061,103.13363734009283,11.785714285714283,3.657152157726269
ENSG00000144029,P82675,ENSMUSG00000027374,1031.9774823298758,141.86487229173432,84.28571428571429,10.46349663854115
ENSG00000144161,Q8N5P1,ENSMUSG00000027387,66.91794800620957,38.28310976814825,221.02857142857144,49.53459108830629
ENSG00000144895,Q9BY44,ENSMUSG00000027810,798.5954114944614,203.4759897822236,25.41428571428571,3.494962360993592
ENSG00000144959,Q6PIU2,ENSMUSG00000027698,484.1097879800991,418.30655892601004,26.485714285714288,7.85375251529029
ENSG00000152601,Q9NR56,ENSMUSG00000027763,3067.529263631507,784.8650507686996,,
ENSG00000054118,Q9Y2W1,ENSMUSG00000043962,1714.4421751803354,281.7847268904918,103.0,22.21080817980291
ENSG00000067369,Q12888,ENSMUSG00000043909,330.6622858749497,101.95345730915332,117.04285714285713,25.823558826703003
ENSG00000069956,Q16659,ENSMUSG00000042688,499.5938218540367,166.41090356564433,93.82857142857142,20.37275257835935
ENSG00000091536,Q9UKN7,ENSMUSG00000042678,2.4717494253551813,2.4369200449918678,121.21428571428571,39.79788221214075
ENSG00000096433,Q14573,ENSMUSG00000042644,75.85460464248895,16.65414346157201,23.157142857142855,5.719224056594024
ENSG00000100226,O00178,ENSMUSG00000042535,356.8036575507197,62.40388648436473,48.58571428571429,9.420089980360869
ENSG00000100284,O60784,ENSMUSG00000042870,509.99789486900227,103.24345883908765,22.242857142857144,4.012005792143186
ENSG00000107290,Q7Z333,ENSMUSG00000043535,411.5204493808704,199.48275181880044,310.7571428571428,61.9036578656129
ENSG00000108018,Q8WY21,ENSMUSG00000043531,0.6220880494780686,1.645890272504214,85.48571428571428,20.36904747989201
ENSG00000116698,Q92540,ENSMUSG00000042772,856.5256230555023,134.07905864590919,22.985714285714284,5.169599781874987
ENSG00000116863,Q9NX46,ENSMUSG00000042558,321.63683657602184,44.046207022898884,102.75714285714287,23.341155151567023
ENSG00000121446,A5PLK6,ENSMUSG00000042641,0.9706285155624459,1.5221544230320336,106.88571428571429,44.17731048745229
ENSG00000128709,P28356,ENSMUSG00000043342,2.1123931140876144,5.588866851081119,209.47142857142856,48.66294669409551
ENSG00000135423,Q9UI32,ENSMUSG00000044005,9720.09180854255,2006.213612849978,75.9142857142857,21.052428883736003
ENSG00000135829,Q08211,ENSMUSG00000042699,794.6088001754504,161.32567262772966,161.67142857142858,42.64042347685719
ENSG00000213949,P56199,ENSMUSG00000042284,819.6570308256822,81.42823511355068,52.34285714285715,16.472690242019482
ENSG00000241973,P42356,ENSMUSG00000041720,621.287682242906,108.16332051727616,29.17142857142857,7.672399512910827
ENSG00000267855,O95182,ENSMUSG00000041881,3097.6751474876514,1086.6712024487194,41.01428571428572,7.245326901166151
ENSG00000005100,Q9H6R0,ENSMUSG00000040620,543.9814243212787,206.12706610530884,,
ENSG00000058453,Q5TZA2,ENSMUSG00000040860,49.513921577615676,21.982100591836538,28.071428571428573,6.488891606870489
ENSG00000062650,Q7Z5K2,ENSMUSG00000041408,1196.4375181058251,321.0888551488165,60.4,26.320587632751156
ENSG00000066739,Q96BY7,ENSMUSG00000041341,575.0399703462571,62.22857501015974,69.11428571428571,26.179917785166843
ENSG00000068878,Q14997,ENSMUSG00000040850,1388.211117854478,374.8570813972237,,
ENSG00000072501,Q14683,ENSMUSG00000041133,791.282844402179,117.77272316852994,50.82857142857143,13.111536178205093
ENSG00000076928,Q92888,ENSMUSG00000040940,1312.2013116000937,309.93302676059926,26.728571428571428,4.520587825240684
ENSG00000090013,P30043,ENSMUSG00000040466,2174.413285094577,621.6510783902336,14.685714285714287,3.9023192127368618
ENSG00000095564,O14981,ENSMUSG00000040565,546.3027011712192,123.82468686198838,,
ENSG00000172531,P62136,ENSMUSG00000040385,2911.824874428696,547.3849713191534,32.77142857142857,7.744183685346117
ENSG00000181029,Q8IUR0,ENSMUSG00000040236,607.3845003605957,103.36620154059125,41.71428571428572,9.107035480226003
ENSG00000182446,Q8TAT6,ENSMUSG00000039703,951.3411380245644,321.3923787550675,106.11428571428573,20.296176041431103
ENSG00000184305,Q9C0I3,ENSMUSG00000039578,2.1801531883815524,4.117782034259773,185.25714285714284,38.157998599806795
ENSG00000188827,Q8IY92,ENSMUSG00000039738,115.42110931604252,32.30541247103844,,
ENSG00000204237,Q5BKU9,ENSMUSG00000039670,225.40500601877443,63.6672488489117,59.48571428571428,12.774900987408676
ENSG00000204351,Q15477,ENSMUSG00000040356,1562.2936741413214,257.3885332771726,,
ENSG00000205517,Q3MIN7,ENSMUSG00000040146,1022.7764424935582,349.1994119834854,10.871428571428572,4.181592314623018
ENSG00000205707,Q6IPR1,ENSMUSG00000040370,998.913803681041,168.52032057976257,32.01428571428571,4.855384835907645
ENSG00000213977,O14907,ENSMUSG00000040158,261.3756447845043,46.75797745370216,,
ENSG00000240720,A4D1F6,ENSMUSG00000040367,11.179344860108808,9.127679210007328,124.75714285714285,19.630830950561506
ENSG00000262246,P57737,ENSMUSG00000039637,558.6143052377081,97.13642037894755,39.457142857142856,9.854247331795081
ENSG00000266074,Q9P281,ENSMUSG00000039741,205.83099918971516,54.43334039416346,,
ENSG00000149136,Q08945,ENSMUSG00000027067,1010.6376192292877,222.52826122261047,11.200000000000001,2.9776948578836393
ENSG00000149182,Q8N6H7,ENSMUSG00000027255,2279.735217990744,304.503791263619,88.57142857142856,13.764291274370585
ENSG00000156958,Q01415,ENSMUSG00000027207,246.8106012070596,93.6198440224883,44.31428571428571,9.742078589197238
ENSG00000159459,Q8IWV7,ENSMUSG00000027272,440.1809079076138,71.5103033739167,18.071428571428573,4.501745693141083
ENSG00000163002,Q8NFH5,ENSMUSG00000026999,121.75550231313625,29.654897688486074,,
ENSG00000165219,Q14C86,ENSMUSG00000026867,1052.77336699364,185.79954257649968,29.314285714285717,5.717350368666873
ENSG00000165912,Q9UKS6,ENSMUSG00000027257,988.8968721226086,180.79633692374864,38.857142857142854,8.498403211360186
