mouse_ensembl_gene_id,hgnc_symbol,mouse_accession,Mmus_C57-6J_LVR_GC_I_Rep1_M31_prot,Mmus_C57-6J_LVR_GC_I_Rep2_M32_prot,Mmus_C57-6J_LVR_GC_C_Rep1_M36_prot,Mmus_C57-6J_LVR_GC_C_Rep2_M37_prot,Mmus_C57-6J_LVR_GC_C_Rep3_M38_prot,Mmus_C57-6J_LVR_GC_C_Rep4_M39_prot,Mmus_C57-6J_LVR_GC_I_Rep1_M31_rna,Mmus_C57-6J_LVR_GC_I_Rep2_M32_rna,Mmus_C57-6J_LVR_GC_C_Rep1_M36_rna,Mmus_C57-6J_LVR_GC_C_Rep2_M37_rna,Mmus_C57-6J_LVR_GC_C_Rep3_M38_rna,Mmus_C57-6J_LVR_GC_C_Rep4_M39_rna,Mmus_C57-6J_LVR_GC_C_Rep5_M40_rna,RNA-Seq,Proteomics,STD_rna,STD_prot,Protein-Rna_Ratios
ENSMUSG00000045867,CRADD,O88843,-0.7792363230648841,-0.7802774219072267,-0.6391853170627053,-0.5128944797727304,-0.6658565603843934,-0.6060629014057832,393.143270759432,408.694865162339,456.322504160282,356.975782541438,325.078854038599,349.443461335525,325.173899208083,373.54751960081404,-0.6639188339329537,48.331967022553734,0.10354574874298998,-0.0017773343392627546
ENSMUSG00000063760,RNF217,D3YYI7,0.7276170037815803,0.8367839680197644,1.7699217799308884,1.2248092426656492,1.7294858261670212,1.8395249859915164,589.481699394464,589.813644578342,341.617939883675,406.608374581986,451.481745056125,450.872185681925,513.241664498692,477.5881790964584,1.3546904677594034,92.47271202139838,0.49523136364541337,0.0028365242840020055
ENSMUSG00000063683,GLYAT,Q91XE0,0.9819734229174212,0.9430917945715666,0.793192135377763,0.9825096053851556,1.1222638152566091,0.8745264692595919,5113.19898748482,5570.55758087347,4354.09862272799,4638.19780884719,4437.62808562757,3841.75081293552,5300.11569202609,4750.792512931807,0.9495928737946845,605.4724815215887,0.11143220836336881,0.00019988094011890914
ENSMUSG00000064128,CENPJ,Q569L8,-0.0694731559276749,-0.1487083175315878,0.1072682277508636,-0.0073052032966031,0.1743952500010982,0.0351716806355005,109.553824456687,64.5317375422185,140.911792043691,86.9082525650126,45.57943384409,66.7209135770239,64.0242996021528,82.60432194726798,0.015224746938599418,32.760548202688895,0.1172693605365419,0.00018430932643352996
ENSMUSG00000066979,BUB3,Q9WVA3,-0.3790587167253557,-0.5643445572030389,-0.3879035015729825,-0.2674560444697403,-0.241460590168815,-0.1918233852590797,619.774305803828,590.888722556552,490.630298619436,333.386866048468,380.983006956436,387.94526739748,441.659717412461,463.6097406849516,-0.3386744658998353,109.01797361054396,0.13495867282086124,-0.0007305162859595379
ENSMUSG00000066026,DHRS3,O88876,-0.6892134431105057,-0.3568814125822278,-0.6980610017080865,-0.4462954923057698,-0.9640252896062864,-0.6387332043342614,4650.44620106896,4452.84410297625,3537.64834518787,3305.81827930148,3235.24150856269,3255.3489134107,3223.96905297863,3665.902343355226,-0.6322016406078562,616.9875023903312,0.21358825827515826,-0.00017245457772593914
ENSMUSG00000066595,FLVCR1,B2RXV4,-0.9271917480512064,-0.6491808822345455,-1.0263106173013896,-0.8917619864853024,-0.8384088689296605,-1.1123209793011823,97.9923657520481,81.0738613508214,72.6814185185643,42.7235805003947,57.7125281444937,60.9894865972651,51.337818660705,66.35872278918463,-0.9075291803838811,18.907811623079805,0.1601283186965169,-0.013676109820061113
ENSMUSG00000064325,HHIP,Q7TN16,0.9300902821794612,0.8333948630054736,0.8791508856817238,0.8284771536930285,0.7319118709124787,0.5917061262773811,19.5098480940913,35.4740294206291,47.4772542606841,49.7199180648972,18.1301988949331,27.1797488651047,26.9194406864636,32.058634040971874,0.7991218636249244,12.668911369340412,0.12093983114871443,0.024926884364555996
ENSMUSG00000063882,UQCRH,P99028,-0.2094375847516346,-0.2207025558688077,0.0916287740642217,-0.2018194759122887,-0.2942778109230698,-0.1054893475581055,2687.39148803872,3693.28881782175,8279.8250639235,5190.94627094542,5702.79048329528,5190.68225626275,5001.69699371304,5106.66019628578,-0.15668300015828077,1746.425275398467,0.13574292643519612,-3.0682088514963414e-05
ENSMUSG00000063882,UQCRHL,P99028,-0.2094375847516346,-0.2207025558688077,0.0916287740642217,-0.2018194759122887,-0.2942778109230698,-0.1054893475581055,2687.39148803872,3693.28881782175,8279.8250639235,5190.94627094542,5702.79048329528,5190.68225626275,5001.69699371304,5106.66019628578,-0.15668300015828077,1746.425275398467,0.13574292643519612,-3.0682088514963414e-05
ENSMUSG00000064145,ARIH2,Q9Z1K6,-1.1161455444641402,-0.9350520359926442,-0.2308796444040295,-0.509779510707818,0.0231650509049109,-0.1478417009256487,901.259165396924,852.050986637793,648.80786361234,1087.00608093968,686.343928757006,902.473126565203,823.892057561285,843.1190299243187,-0.48608889759822826,146.72468311451019,0.45562770681450565,-0.0005765365035609045
ENSMUSG00000064225,PAQR9,Q6TCG2,-0.22554356280753,0.0518048037553767,-0.1031811433351405,-0.0896050991258948,-0.2159438553647903,-0.3098024674219883,8887.8303137527,7101.62869007457,2225.22853471648,3940.36352606423,2362.46500546281,3512.15378977757,2609.65195261498,4377.0459732090485,-0.14871188738332786,2598.7751212439534,0.12817723927534688,-3.39753999143626e-05
ENSMUSG00000034341,WBP2,P97765,-0.228250901351214,-0.1239123866604207,-0.094709202347788,-0.3425358888999928,-0.2367784160153108,-0.205354700719963,2914.63013897553,2746.82398973643,1946.60547203455,1670.59047335667,2001.6950559228,1732.79497501524,2165.16432650927,2168.329204507213,-0.2052569159991149,484.07877808283143,0.0885500804461347,-9.466132521411237e-05
ENSMUSG00000034707,GNS,Q8BFR4,-0.7927180375073275,-0.6759755861614132,-0.5373658445588109,-0.4760763421324365,-0.5900872263841354,-0.7355121476642825,3712.51377414576,3241.32900379884,2483.53898963161,3070.10511592998,2890.99683182932,2459.08925140013,3075.44297374795,2990.4308486405134,-0.6346225307347343,437.2411728169661,0.12121231745893973,-0.00021221775819469006
ENSMUSG00000034560,WASHC4,Q3UMB9,-1.6517771400058745,-1.6903026972556106,-1.5441193121016323,-1.8006297764148895,-1.4143357085458876,-1.461489108445526,582.275269896426,469.182320302802,366.360407196654,296.766416942862,307.646486195581,368.408230707476,322.051081329859,387.5271732245228,-1.5937756237949035,103.53220738783519,0.14672044633835268,-0.0041126809522374136
ENSMUSG00000034263,INTS14,Q8R3P6,-1.6419704985203605,-2.227946469613779,-1.7650132831368692,-1.8615566499229923,-2.049404939763193,-1.9353455669554125,320.673794961658,244.969163786801,161.177242023543,115.219095846108,143.89108118169,128.975752607602,134.999474125061,178.55794350463754,-1.9135395679854346,75.80544073873708,0.20798973108413443,-0.010716630861822934
ENSMUSG00000034714,TTYH2,Q3TH73,-1.765828265735813,-1.4916457883147265,-1.3855200906676126,-1.9596728041016935,-1.4890815877804144,-1.7904198453577995,1794.56884656902,1222.19279592703,791.590198224304,738.511834053732,962.584773218094,905.530832566703,1061.68735137652,1068.0952331336289,-1.6470280636596766,359.2099951253887,0.223561439193086,-0.0015420236066661837
ENSMUSG00000033955,TNKS1BP1,P58871,-0.2391471864978556,-0.1542960035394667,-0.1769680974612617,-0.3239456622017441,-0.3496667733252638,-0.2190480717139397,1080.03982655753,1350.19896884195,741.394434004486,1329.88342167418,983.119107729672,1125.95262910209,1341.60139020673,1136.0271111595198,-0.24384529912325528,226.59159905454018,0.07841283537624952,-0.00021464742938605343
ENSMUSG00000034813,GRIP1,Q925T6,-0.4562848635385011,-0.4519954068510175,-0.3199807253532122,-0.3452170803097146,-0.4381596526331908,-0.5282517412460994,0.0,0.0,1.84957273033908,0.0,0.754168436918927,0.0,4.4097545858688,1.001927964732401,-0.4233149116552893,1.6537133618042723,0.07735492019350729,-0.42250034588898805
ENSMUSG00000034135,SIK3,Q6P4S6,-0.4529568371749667,-0.1211917950256772,-0.2559070227893538,-0.3587204574876762,-0.1932331868980805,-0.282782496982735,1487.2208402951,1387.09625307699,1085.24641018443,1044.93730054457,1071.86295208118,1095.06716825508,1004.26173994222,1167.956094911367,-0.2774652993930816,188.53356547210063,0.11782119450506204,-0.00023756483707047026
ENSMUSG00000034120,SRSF2,Q62093,0.5282946187998696,0.4920514952978655,0.7076573068178071,0.439517604770783,0.6065941728957804,0.62839535359608,2216.05530182909,1850.47588399723,4291.50665740982,5504.18398749273,4978.54087892076,4596.84103807139,5010.64911961697,4064.036123905427,0.5670850920296976,1440.8867035166952,0.09847707192247122,0.00013953741422080286
ENSMUSG00000034120,SRSF8,Q62093,0.5282946187998696,0.4920514952978655,0.7076573068178071,0.439517604770783,0.6065941728957804,0.62839535359608,2216.05530182909,1850.47588399723,4291.50665740982,5504.18398749273,4978.54087892076,4596.84103807139,5010.64911961697,4064.036123905427,0.5670850920296976,1440.8867035166952,0.09847707192247122,0.00013953741422080286
ENSMUSG00000034709,PPP1R21,Q3TDD9,-1.2044518535059994,-1.2677947769712457,-0.9554835987145608,-1.0315336314930543,-0.8787594349890556,-1.0441843996393825,359.351413522476,326.202013608753,459.742993740757,306.226585565864,370.873219924913,346.110384762747,357.879057175112,360.9122383286603,-1.0637012825522165,48.8070878030004,0.14750938834972213,-0.0029472574481765566
ENSMUSG00000034064,POGLUT1,Q8BYB9,0.2432045308478991,0.4795988296588134,2.2535439317396477,1.9348730276885089,2.323313069260272,2.316952658685726,275.670119495936,229.977481439083,236.720876314181,233.044821825979,179.312001155492,247.613157116865,143.333150783284,220.81022973297428,1.591914341313478,44.60881374226654,0.9666708836725593,0.007209422965768295
ENSMUSG00000034024,CCT2,P80314,1.0358437750487688,0.9633639399490592,0.9334827043905772,0.9718311099563958,1.0567313063177697,1.009197567753964,1698.72357404599,1746.50723267666,1573.15739025396,1119.89714229257,1422.64037506923,1340.74459458487,1358.37030453835,1465.7200876373756,0.9950750672360892,221.08333287414663,0.04690953139825209,0.0006788984306274134
ENSMUSG00000034566,ATP5PD,Q9DCX2,0.5539368228382066,0.722735236201621,0.6365449802833966,0.7883513153717094,0.5818346719081521,0.4614047387252563,3465.68830026087,4713.32609588946,8598.38556042692,5319.93705982027,6779.40594759372,5400.60372050411,6415.98078072297,5813.332495031188,0.6241346275547237,1642.5708959465856,0.11835645499180943,0.00010736262343297729
ENSMUSG00000030357,FKBP4,P30416,0.7993169863357591,0.7633001923574283,0.7290441038366421,0.6162088332479042,0.7138197928407576,0.5526319564713602,4594.29621144124,4843.66466118347,2154.67638532037,2161.08648273594,2356.1643900693,2342.7758505543,2728.44850592067,3025.873212460756,0.6957203108483085,1174.361516101476,0.09330994610743899,0.00022992381438299663
ENSMUSG00000030935,ACSM3,Q3UNX5,-0.8388854390093473,-0.8364283007080965,-1.0110266166884023,-0.5970926285677319,-0.7506983399992109,-0.906367816872828,2103.10013673597,2488.57567309608,1853.55944682902,1835.34268310349,1916.36540422908,1558.18871683023,2582.83331125983,2048.280767440529,-0.8234165236409362,370.4641437629965,0.14071069430608407,-0.00040200373734400346
ENSMUSG00000030830,ITGAL,P24063,-0.8294961065664846,-0.9179822918423868,-0.3179224921492508,-0.8917619864853024,-0.5869046600751198,-0.0487139989311637,377.696613247322,234.444740674005,224.550001765562,267.525749728724,310.122918052552,341.852572816239,225.222395429773,283.0592845305967,-0.5987969226749513,61.26230690216741,0.35286060606975334,-0.0021154470296494573
ENSMUSG00000030352,TSPAN9,Q8BJU2,-0.9323111999425562,-1.088770766464536,-1.4341146271292904,-1.274534729080512,-1.3257980907556155,-1.2451130587829708,1240.17958778976,1193.9594433104,475.476272609091,334.879873434425,372.189108390444,437.609092618349,330.151619318697,626.3492853530237,-1.2167737453592469,407.15257765280325,0.17920185102521996,-0.0019426441026007518
ENSMUSG00000030577,CD22,P35329,0.3117507910035941,0.3269232743586399,0.3167635347385992,0.4193960570431419,0.3739400756823142,0.4069476461500652,21.6864421028168,34.697649286515,87.7373676209009,60.785805470326,37.1014596776326,107.488167222703,58.0122826413783,58.21559628889609,0.3592868964960591,30.657376062643404,0.047359678119517516,0.006171660506801142
ENSMUSG00000030603,PSMC4,P54775,1.0630856505653956,1.0893541684167298,1.0758019245009451,0.9476353521639476,1.03402063785106,0.8833150045493373,1289.45326917159,1305.93108829587,1621.25514907587,1569.29203797978,1721.30699761881,1409.13037622394,1464.17358220122,1482.9346429381542,1.015535456341236,162.26310378947753,0.0821908077128784,0.0006848147092505337
ENSMUSG00000030435,U2AF2,P26369,0.9329324646948988,1.0018416900179,1.2427545497680466,0.8237751859645602,1.113028068459835,1.030177657519019,1325.57314283227,1136.89968784655,1891.16085591262,2449.25713596255,2049.29949436505,2196.91414053108,2403.28359082855,1921.7697211826674,1.0240849360707098,512.2621571451348,0.14470102489536874,0.0005328863936104074
ENSMUSG00000030662,IPO5,Q8BKC5,-0.5039631427809262,-0.2059181175953903,-0.3015900952161162,-0.3946130499717278,-0.662455162593661,-0.3374764496368355,1316.28552919226,1502.47151175749,597.61845035914,755.351667124163,754.0756547732,750.817273943616,711.607125843156,912.603887570432,-0.40100266963244285,347.98289601275576,0.16184901319965683,-0.0004394049544320999
ENSMUSG00000030795,FUS,P56959,1.1787347996982092,1.1966141157585397,1.233403105127402,1.259152495400213,1.2631709097450317,1.2041186946553597,1726.59669937145,1558.76884537371,2215.61027455309,2651.81112191967,2255.03856081181,2053.01689750391,2709.84741254613,2167.2414017256815,1.2225323533974592,431.418363969479,0.034755557501232555,0.0005640960681279017
ENSMUSG00000030327,NECAP1,Q9CR95,0.0775505508132813,-0.032515425061346,0.002292973007641,-0.0896050991258948,-0.028171478461063,-0.0767493077608693,700.026830532792,695.278167637914,752.357242448205,635.101347337983,663.657975238013,611.621812986491,661.87333373406,674.2738157022084,-0.024532964431375134,46.417751362563834,0.06029687005251036,-3.638427573496354e-05
ENSMUSG00000030374,STRN4,P58404,-0.3010799710343896,-0.2508872114237636,-0.2289772068933294,-0.4030623892895231,-0.4024728495558178,-0.3528585131772133,689.705501417318,566.010028079957,691.79937089681,1062.00757069631,867.282441427341,985.581929221964,904.018282901697,823.7721606630566,-0.32322302356233945,179.39857850380326,0.07501757119107551,-0.00039236944266504015
ENSMUSG00000030591,PSMD8,Q9CX56,0.820472762168963,0.8624227129029784,0.7885632114533391,0.8237751859645602,0.9316805282275308,0.8175489896437081,1585.17765063055,1664.42935814303,2123.63161360474,1792.12417601959,1947.46960324383,1912.05800678636,1708.29680436044,1819.026744684077,0.8407438983935133,186.8631979164256,0.05039667784863592,0.00046219435797219743
ENSMUSG00000030707,CORO1A,O89053,0.0206373070778274,-0.3106491764983828,0.1058553620662649,-0.2136869168833375,0.1244851992646019,0.2954456922935863,234.045402416684,161.393841025238,324.295515833143,215.466666709032,319.592657179651,443.058119897348,224.762623959423,274.65926100293126,0.0036812445534267027,94.26286122855784,0.2264948908871216,1.3402950768834317e-05
ENSMUSG00000030835,NOMO3,Q6GQT9,0.6679045687621205,0.7645061652349759,0.9389104236663832,0.8967294931572685,0.4745311200672837,0.8513550191146092,1087.98888663228,1025.83924565451,395.528392378516,473.417889454311,557.436095682348,643.770296143974,518.700795867534,671.8116574019247,0.7656561316671069,274.3302669064897,0.17254103161300532,0.0011396886660587342
ENSMUSG00000030835,NOMO1,Q6GQT9,0.6679045687621205,0.7645061652349759,0.9389104236663832,0.8967294931572685,0.4745311200672837,0.8513550191146092,1087.98888663228,1025.83924565451,395.528392378516,473.417889454311,557.436095682348,643.770296143974,518.700795867534,671.8116574019247,0.7656561316671069,274.3302669064897,0.17254103161300532,0.0011396886660587342
ENSMUSG00000030835,NOMO2,Q6GQT9,0.6679045687621205,0.7645061652349759,0.9389104236663832,0.8967294931572685,0.4745311200672837,0.8513550191146092,1087.98888663228,1025.83924565451,395.528392378516,473.417889454311,557.436095682348,643.770296143974,518.700795867534,671.8116574019247,0.7656561316671069,274.3302669064897,0.17254103161300532,0.0011396886660587342
ENSMUSG00000030905,CRYM,O54983,-0.5109456971207671,-0.1211917950256772,-0.871925699172167,-0.2041828962350932,-0.2942778109230698,-0.0546639662791784,29.1648769236705,28.9392086494101,28.891092973787,41.6431312229118,23.4487255124987,22.2886897980101,23.159023399741,28.21924978286131,-0.34286464412599216,6.65331812262556,0.30395678332314985,-0.01215002690589697
ENSMUSG00000030871,EARS2,Q9CXJ1,0.1119347790082174,0.3341035071537629,-0.0339146746323046,0.1651206013419007,0.1480492574827208,0.1387875618186374,287.336990776291,247.615240634816,132.263333495103,246.743642540005,220.085745736943,231.309554107989,228.767986960198,227.73178489304928,0.14401350536215576,47.42739079579894,0.11773767280149715,0.0006323821043680376
ENSMUSG00000030674,QPRT,Q91X91,0.975619905299744,0.9803035939116396,1.098950963794743,0.8726364104001914,1.1151660585288783,1.1753233450295508,3317.27294406883,2646.30655180495,3230.50697573351,1713.01515266178,1867.30816106765,1841.56209862037,1979.74680259074,2370.8169552211184,1.0363333794941243,686.7812937627037,0.11231733987118073,0.0004371207896129918
ENSMUSG00000030682,CDIPT,Q8VDP6,-0.958270983620642,-0.7556805222510861,-1.6130657924494012,-1.3577669571982356,-1.8400517195999853,-1.5316573069121406,879.857284889075,719.135983922909,465.276918195188,437.378197150327,531.341353554319,578.80037067972,508.207373216466,588.5710688011434,-1.3427488803385819,158.00032656732208,0.41201111473013463,-0.0022813708513971277
ENSMUSG00000030516,TJP1,P39447,0.6703081424860464,0.5104676472252169,1.1489448269958702,0.688705508685276,0.7477557017149143,0.7408474600351224,1318.39866201222,1153.73285487091,622.031722135547,974.851879635184,535.499050647078,592.740106494466,833.005302580286,861.4656540536702,0.7511715478570743,301.01787665474853,0.21294182329850359,0.0008719692355956371
ENSMUSG00000030824,NUCB1,Q02819,0.5645577462899738,0.4283142400413835,0.4914429342183878,0.5103417531690256,0.6746536656053406,0.6074152638310251,5827.43397626579,5052.58981609148,1734.73331093568,1755.43495504342,2141.71355726646,2226.68698796282,2698.39210338985,3062.426386707929,0.5461209338591894,1671.112721522706,0.08805205800353948,0.0001783294893975436
ENSMUSG00000030399,CKM,P07310,-2.269167607550832,-1.510931183514053,-0.999697652180218,-1.0617169739121828,-0.6224123185699499,-0.141387970836534,2.69920672613941,18646.0377073745,6.78045471655321,0.943993889071972,14.3368732231776,0.0,12.049726413813,2668.978280334751,-1.100885617760628,7045.223105667524,0.734079803998546,-0.0004124745509815658
ENSMUSG00000030417,PDCD5,P56812,-0.2529206475777004,-0.5361464042651118,-0.9482797601340324,-0.3425358888999928,-0.7324936842087397,-0.5556577012347242,325.628204447011,475.087511713063,786.332469273468,629.937882721771,877.104106177499,636.573062071716,610.716749241436,620.1971408065663,-0.5613390143867169,183.43151747501935,0.25403964389565054,-0.0009050977140215376
ENSMUSG00000030739,MYH14,Q6URW6,-0.7184124227447946,-0.7902737891196823,-0.832353190206532,-0.6140385635430807,-0.7804455694200705,-0.7833902423889094,480.805246419566,685.068043159247,445.022744573198,571.900783981997,371.063747627853,398.353839708883,399.468553904809,478.81185133936475,-0.7531522962371783,113.08650651995843,0.07729105048093632,-0.0015729608490901174
ENSMUSG00000030826,BCAT2,O35855,-0.247390611422995,-0.4086944884701518,-0.0291256815909086,-0.2451457770718601,-0.0983643677194981,-0.0889781175044849,632.320191834474,648.944618969893,1117.28692549841,1164.12050355642,871.432296733501,1011.98301420433,1089.07841291832,933.5951376736213,-0.1862831739633164,220.93025101447262,0.14040098695581793,-0.000199533144985637
ENSMUSG00000035152,AP2B1,Q9DBG3,-1.0400298556238652,-1.102058691924967,-0.984766757668581,-1.2321610288101932,-1.2550333157281073,-0.9147750813092704,1500.271922317,1450.03963724831,786.060313651875,687.864072450799,783.103742896202,828.420146609128,822.823056279214,979.7975559217896,-1.0881374551774974,341.8150154224375,0.13553241219351161,-0.0011105737594474627
ENSMUSG00000035203,EPN1,Q80VP1,0.1529812101978912,0.1365195637192116,0.303783749954884,0.3667371748697587,0.2064923492730907,0.3608809705856816,4192.77377606312,4183.77670099819,3394.45859925418,3566.22738461899,3757.86755219232,3917.62939502133,4069.57604099982,3868.9013498782783,0.2545658364334196,309.7634975052311,0.10283300917964329,6.579796521341353e-05
ENSMUSG00000035754,WDR18,Q4VBE8,-1.4214704994300702,-2.1910074615084367,-1.5687072116263898,-1.8306777511526964,-1.3755444497528675,-1.9666730831038068,533.677511795271,608.95819702459,795.503819579225,1435.03714436745,1020.71634117838,978.746122161489,1003.18003735876,910.8313104950237,-1.725680076095711,301.8498467511435,0.32416373034579526,-0.0018946209426615218
ENSMUSG00000034528,HSD17B13,Q8VCR2,-0.247390611422995,0.142935262629965,1.0091080009997142,0.3144496467420365,0.3725733887749008,0.3868525276457758,7302.6340439122,8882.69924943375,9305.00608830736,5402.63809244993,6394.69312939769,7191.12903731765,7440.19434263246,7416.999140493005,0.3297547025615662,1346.6156190468553,0.4086188852565452,4.445931519140604e-05
ENSMUSG00000034192,LSM3,P62311,0.2307585014767746,0.2658083943358038,0.3272736666458413,0.2438644503583826,0.3546554324224129,0.4537821584145437,82.4394697859791,106.282401801382,216.559954830852,157.142183580297,189.237153445313,124.089110447973,135.977586185669,144.53255143963787,0.3126904339422932,46.824490652439636,0.08429518337315273,0.0021634602781705147
ENSMUSG00000034108,CCS,Q9WU84,0.6423457445298076,0.658243255983446,0.5691386309644334,0.7687248754711528,0.644906436184481,0.7418386892361958,2018.28074036069,1966.77119937441,3068.9846996277,4510.69710670535,3196.1966654334,3938.82175108214,3249.54386299417,3135.6137179396947,0.670866272061586,928.4137981988217,0.0729500888668889,0.00021395054761477107
ENSMUSG00000034471,CASKIN2,Q8VHK1,-1.9823720935320883,-1.725266008747778,-1.6392172195786798,-1.8615566499229923,-2.1578456898132905,-1.6781487703659723,357.737610482322,295.226077939528,227.837820403808,317.407775522123,309.883872798135,378.613233955471,392.444324664277,325.5929593950949,-1.8407344053268002,56.429189360971485,0.20071401684726567,-0.005653483443704131
ENSMUSG00000034259,EXOSC4,Q921I9,-1.159415400235159,-1.4267144547101014,-1.396139876049577,-1.0823021777335493,-1.1670461710387,-0.8774198703904429,260.5050463915,255.784491794898,498.00889569686,474.843903248041,461.179151987065,443.741192023085,467.360393713724,408.7747249793104,-1.1848396583595882,104.17848542101554,0.20451653290909497,-0.0028985149666960384
ENSMUSG00000034152,EXOC3,Q6KAR6,-0.4430325732251481,-0.4229377812724847,-0.8922435898924828,-0.5705029036848591,-0.571124008852374,-0.8177515771929413,427.438294506129,383.050889369315,412.026488756247,448.81312775592,375.973423172823,407.766528682493,388.63644049466,406.2435989625124,-0.6195987390200484,26.017104566364914,0.19401603320396732,-0.0015251901583247446
ENSMUSG00000034285,NIPSNAP1,O55125,0.7810099988228569,0.8580069160439984,0.6696582512149236,0.7517668303851833,0.8644802245589379,0.7318875140478897,6369.39871963228,6077.04188614262,5845.1736382863,3983.31911145797,4542.0674987671,3990.04353791943,4960.1338766088,5109.596895544929,0.7761349558456317,994.1875886038187,0.07539310404525706,0.0001518974924464875
ENSMUSG00000034667,XPOT,Q9CRT8,-0.7484052575342648,-1.0122764600985854,-0.7632150727204983,-0.8033880992934208,-1.0277568842423122,-0.9021872534884994,1115.21720812248,1173.15429409769,1165.55034938488,1500.30480169839,1536.64427464706,1533.04603493377,1603.81550707968,1375.390352851993,-0.8762048378962635,212.62726689189293,0.12374190255235792,-0.0006370590255191013
ENSMUSG00000034101,CTNND1,P30999,0.8756462537078995,0.9265980622776442,1.0655611194242554,1.1010662425990354,1.0863237862342556,1.2276809372947814,3140.45757788311,2550.59219204039,1380.54851702089,1407.21784942643,1335.42270706904,1244.70997400982,1500.62990653398,1794.225531997666,1.0471460669229786,742.0692506775611,0.1275290084419518,0.0005836200902553765
ENSMUSG00000034432,COPS8,Q8VBV7,-1.7441954176652212,-1.6022065451594685,-1.85739104093161,-2.006209357837456,-2.132838821347001,-1.9149274741600533,719.239442595697,631.158335336042,356.73479526476,447.278278837679,355.817507453126,411.597004804836,396.112848532571,473.99117326067295,-1.8762947761834683,143.31430980306254,0.18821109483843912,-0.00395850151233005
ENSMUSG00000034157,CIPC,Q8R0W1,0.3216750549534122,0.3813705203933517,0.402589039115111,0.4696832214034254,0.2560355976032155,0.4575998007319225,554.50554337268,405.507944280067,310.151807578418,1067.39964083369,742.52737019299,913.945174623954,1066.20695986845,722.8920629643213,0.3814922057000731,308.99801606690284,0.08164871646069388,0.000527730521947786
ENSMUSG00000034484,SNX2,Q9CWK8,-0.6213617622213858,-0.7080923310036795,-0.6724523869179351,-0.6106287420061787,-0.6934401346920728,-0.5192604801407491,1003.90080665971,1056.5744003714,1025.69451561107,885.889269312185,1030.7460846526,879.665146638647,1049.07241955435,990.2203775428518,-0.6375393061636668,75.3456036857552,0.0697098662007468,-0.0006438357769870044
ENSMUSG00000034413,NEURL1B,Q0MW30,-1.956103235779169,-1.6903026972556106,-1.532022952587296,-1.9260004334050964,-1.784084697125092,-1.5535758594938824,29.9433738551334,25.5902898003286,3.4652305401953,18.6111237104861,22.1349429245502,5.46928875586505,11.8879685006914,16.72888829817858,-1.740348312607691,10.099942288183408,0.18095178177940344,-0.10403251438992382
ENSMUSG00000034449,DHRS11,Q3U0B3,0.2882409841187389,0.1847675166480736,-0.0164532931782078,0.4579761355333062,0.2001449592339055,0.3594975671358195,425.477201273866,391.920007246288,332.291756227089,325.671297220527,407.345132484679,362.165643243911,409.13551574801,379.14379334919573,0.24569564491527265,39.47048280816854,0.1639104375015751,0.0006480276064785378
ENSMUSG00000024942,CAPN1,O35350,0.2181704605565908,0.2071085793215614,0.056736582713671,-0.0333931891836773,0.1159497750364704,0.0872751202415234,523.743654014266,587.676998382806,307.430957032187,214.107249775506,254.447158821807,286.880267178902,206.659578256722,340.13512335174227,0.10864122144768995,152.71754316844584,0.09494236709526148,0.0003194060653810849
ENSMUSG00000025396,HSD17B6,Q9R092,-0.1753275699623703,0.0307378371761449,0.4556973322092006,-0.0476971538264291,-0.0497690792519125,0.3539471542370639,5604.28106401461,6219.98695822979,7901.388661482,4206.02161019878,7674.53986265785,11054.6182620501,9283.6754824388,7420.644557295991,0.09459808676361625,2311.088579602042,0.2512697393698575,1.27479609127225e-05
ENSMUSG00000025044,MSR1,P30204,-0.0884133619290739,-0.1627316305794199,-0.2327852873711912,-0.0747577582872511,0.0669307048273752,0.1387875618186374,526.90042326719,397.687372705592,168.125471784935,87.8560782909039,177.203683701116,139.970385510723,167.697023592545,237.9200626932864,-0.05882829525348724,160.5395172739969,0.13932215561706174,-0.0002472607588765033
ENSMUSG00000025060,SLK,O54988,1.414416513963761,1.4141581028101866,1.446283709259942,1.5217873257015448,1.5270148491640887,1.5447276140267077,910.821089089954,830.615356726226,619.249147446338,902.399842152192,886.549165665604,1185.61568630469,871.987677044596,886.7482806328,1.4780646858210382,165.86681611307117,0.05982792881332151,0.0016668368217937384
ENSMUSG00000025016,TM9SF3,Q9ET30,-0.8388854390093473,-0.6447784666146319,-0.6446623196956053,-1.0823021777335493,-1.135729513852309,-1.0924355596167052,4210.31474800531,3953.70991074197,2201.99002672648,1918.11043299684,2505.36668422655,2476.57582986298,1955.67767456202,2745.9636153031643,-0.9064655794203579,943.3302745094891,0.22788306723443816,-0.0003301083722918451
ENSMUSG00000024835,CORO1B,Q9WUM3,0.363677547112452,0.3658415679921412,0.5578191152917137,0.4851041663729496,0.5726959343129576,0.6262049643977918,1371.52947611438,1301.31611291488,1812.46581641655,1383.77774618166,1574.05704242192,1414.6003288881,1538.96199433085,1485.2440738954772,0.49522388258000105,173.1540191468755,0.11065510029932675,0.00033342929373293836
ENSMUSG00000024844,BANF1,O54962,0.5711442727364794,0.616252369399321,0.3376870287015806,0.4696832214034254,0.5029304614197287,0.6129737716759344,477.904667939485,615.243724605317,894.577813797785,532.589463214101,704.630615288561,644.706840730404,687.009342284006,650.9517811228085,0.5184451875560783,134.66267424803945,0.10636826564093187,0.0007964417681780157
